"BehaviorSpace results (NetLogo 6.0.4)"
"evo_coop_periodic_rainfall_v3.nlogo"
"final_sims"
"06/30/2021 14:40:07:726 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","90","0","90"
"[run number]","show-energy?","average-drought","logistic-growth-rate","gap-width","minimum-plant-number","initial-population","average-rain","energy-transfer-cooperator","energy-transfer-non-cooperator","P","patch-width","[step]","mean cooperator-list","mean noncooperator-list","mean cooperator-lifespan-list","mean noncooperator-lifespan-list","mean cooperator-greentile-list","mean cooperator-blacktile-list","mean noncooperator-greentile-list","mean noncooperator-blacktile-list","mean patchHop-cooperators","mean patchHop-noncooperators"
"4774","false","3","0.4","2","500","40","3","0.3","1","0.6","2","500","4.394","22.082","85.33333333333333","256.056","57.74074074074074","27.59259259259259","137.424","118.632","22.37037037037037","86.76"
"4775","false","3","0.4","2","500","40","3","0.3","1","0.6","2","500","3.396","23.62","71.75","244.5251798561151","47.666666666666664","24.083333333333332","135.36690647482015","109.15827338129496","17.5","82.35251798561151"
"4773","false","3","0.4","2","500","40","3","0.3","1","0.6","2","500","5.18","22.676","110.76","258.3724137931035","76.2","34.56","144.13103448275862","114.24137931034483","26.2","89.68275862068965"
"4776","false","3","0.4","2","500","40","3","0.3","1","0.6","2","500","3.712","24.252","81.69565217391305","283.7310344827586","55.47826086956522","26.217391304347824","152.38620689655173","131.3448275862069","18.869565217391305","98.42068965517241"
"4777","false","3","0.4","2","500","40","3","0.3","1","0.6","2","500","4.044","20.924","88.91304347826087","246.8595041322314","56.869565217391305","32.04347826086956","136.13223140495867","110.72727272727273","20.130434782608695","86.66115702479338"
"4778","false","3","0.4","2","500","40","3","0.3","1","0.6","2","500","2.242","22.41","57.05","232.5681818181818","35.8","21.25","127.76515151515152","104.8030303030303","16.2","81.73484848484848"
"4781","false","3","0.4","2","500","40","3","0.3","1","0.6","4","500","2.198","28.998","55.95","234.2688172043011","38.4","17.55","165.48387096774192","68.78494623655914","12.5","51.69892473118279"
"4782","false","3","0.4","2","500","40","3","0.3","1","0.6","4","500","2.62","28.726","63.38095238095238","243.9364161849711","44.857142857142854","18.523809523809526","172.5491329479769","71.38728323699422","12.476190476190476","59.589595375722546"
"4783","false","3","0.4","2","500","40","3","0.3","1","0.6","4","500","3.04","28.754","60.26923076923077","244.4508670520231","43.30769230769231","16.96153846153846","177.77456647398844","66.67630057803468","11.576923076923077","53.774566473988436"
"4779","false","3","0.4","2","500","40","3","0.3","1","0.6","2","500","2.142","25.09","64","245.6535433070866","38","26","131.0236220472441","114.62992125984252","16.058823529411764","81.66929133858268"
"4780","false","3","0.4","2","500","40","3","0.3","1","0.6","2","500","1.098","25.172","37.6","253.24305555555554","22.6","15","129.97916666666666","123.26388888888889","8.733333333333333","82.6875"
"4784","false","3","0.4","2","500","40","3","0.3","1","0.6","4","500","2.01","28.434","54.4","254.58793969849245","36.85","17.55","188.8391959798995","65.74874371859296","11.2","54.10050251256281"
"4785","false","3","0.4","2","500","40","3","0.3","1","0.6","4","500","1.576","29.414","42.473684210526315","241.47738693467338","28.31578947368421","14.157894736842104","176.28140703517587","65.19597989949749","7.578947368421052","54.015075376884425"
"4786","false","3","0.4","2","500","40","3","0.3","1","0.6","4","500","2.992","28.428","61.80769230769231","252.76047904191617","44.80769230769231","17","183.688622754491","69.07185628742515","11.76923076923077","54.2814371257485"
"4787","false","3","0.4","2","500","40","3","0.3","1","0.6","4","500","2.056","28.942","60.666666666666664","230.09883720930233","41.833333333333336","18.833333333333332","163.4825581395349","66.61627906976744","12.777777777777779","54.47093023255814"
"4788","false","3","0.4","2","500","40","3","0.3","1","0.6","4","500","1.848","29.512","49.63157894736842","232.08415841584159","33.31578947368421","16.31578947368421","168.2871287128713","63.7970297029703","11.105263157894736","52"
"4791","false","3","0.4","2","500","40","3","0.3","1","0.6","6","500","1.186","28.558","38.0625","244.27906976744185","28","10.0625","191.63953488372093","52.63953488372093","5.8125","39.86046511627907"
"4792","false","3","0.4","2","500","40","3","0.3","1","0.6","6","500","1.3","28.594","39.23529411764706","248.80213903743316","27.352941176470587","11.882352941176471","197.28342245989305","51.518716577540104","8.470588235294118","42.0855614973262"
"4794","false","3","0.4","2","500","40","3","0.3","1","0.6","6","500","1.68","28.214","44.25","232.7037037037037","31.35","12.9","181.33333333333334","51.370370370370374","8.25","42.22839506172839"
"4793","false","3","0.4","2","500","40","3","0.3","1","0.6","6","500","1.292","29.2","41.375","236","30.0625","11.3125","185.4814814814815","50.51851851851852","6.25","38.17460317460318"
"4789","false","3","0.4","2","500","40","3","0.3","1","0.6","4","500","2.874","29.164","61","240.80459770114942","42.88","18.12","177.2183908045977","63.58620689655172","11.96","51.47701149425287"
"4790","false","3","0.4","2","500","40","3","0.3","1","0.6","4","500","2.846","28.636","57.92","231.58602150537635","41.64","16.28","167.7258064516129","63.86021505376344","10.6","53.763440860215056"
"4795","false","3","0.4","2","500","40","3","0.3","1","0.6","6","500","2.288","28.04","52.625","231.46198830409358","39.375","13.25","189.10526315789474","42.35672514619883","8.708333333333334","35.21052631578947"
"4796","false","3","0.4","2","500","40","3","0.3","1","0.6","6","500","2.386","27.892","50.708333333333336","233.37575757575758","39.041666666666664","11.666666666666666","181.3939393939394","51.981818181818184","8.958333333333334","41.31515151515151"
"4797","false","3","0.4","2","500","40","3","0.3","1","0.6","6","500","1.15","28.8","45.23076923076923","240.51933701657458","32.30769230769231","12.923076923076923","188.68508287292818","51.83425414364641","9.76923076923077","42.07734806629834"
"4798","false","3","0.4","2","500","40","3","0.3","1","0.6","6","500","1.684","28.856","47.77777777777778","240.2828282828283","33.44444444444444","14.333333333333334","185.77777777777777","54.505050505050505","8.055555555555555","40.0959595959596"
"4799","false","3","0.4","2","500","40","3","0.3","1","0.6","6","500","3.23","28.2","55.3","243.9318181818182","42.766666666666666","12.533333333333333","197.01704545454547","46.91477272727273","8.833333333333334","40.57386363636363"
"4800","false","3","0.4","2","500","40","3","0.3","1","0.6","6","500","1.518","29.192","45.64705882352941","244.08673469387756","32.588235294117645","13.058823529411764","194.2908163265306","49.795918367346935","7.9411764705882355","37.505102040816325"
"4802","false","3","0.4","2","500","40","3","0.3","1","0.8","2","500","1.992","25.622","63.25","269.9064748201439","37.0625","26.1875","146.29496402877697","123.61151079136691","17","92.70503597122303"
"4803","false","3","0.4","2","500","40","3","0.3","1","0.8","2","500","1.758","25.952","42.857142857142854","261.7784431137725","22.238095238095237","20.61904761904762","140.96407185628743","120.81437125748504","11.571428571428571","90.8443113772455"
"4801","false","3","0.4","2","500","40","3","0.3","1","0.8","2","500","3.106","26.416","60.73076923076923","271.8421052631579","36.23076923076923","24.5","161.93567251461988","109.90643274853801","16.115384615384617","93.55555555555556"
"4804","false","3","0.4","2","500","40","3","0.3","1","0.8","2","500","2.098","26.228","56.21052631578947","257.4594594594595","32.421052631578945","23.789473684210527","137.3310810810811","120.12837837837837","15.210526315789474","87.14189189189189"
"4805","false","3","0.4","2","500","40","3","0.3","1","0.8","2","500","3.196","25.526","77.0952380952381","271.1617647058824","48.42857142857143","28.666666666666668","142.47794117647058","128.68382352941177","17.80952380952381","90.0220588235294"
"4806","false","3","0.4","2","500","40","3","0.3","1","0.8","2","500","2.484","25.958","70","258.6862745098039","44.05555555555556","25.944444444444443","142.5751633986928","116.11111111111111","17.27777777777778","90.43137254901961"
"4807","false","3","0.4","2","500","40","3","0.3","1","0.8","2","500","2.854","26.52","63.04347826086956","275.7086092715232","38.04347826086956","25","143.98675496688742","131.72185430463577","16.91304347826087","97.35761589403974"
"4808","false","3","0.4","2","500","40","3","0.3","1","0.8","2","500","3.294","25.18","69.625","268.8897058823529","46.208333333333336","23.416666666666668","148.09558823529412","120.79411764705883","16.333333333333332","87.25"
"4811","false","3","0.4","2","500","40","3","0.3","1","0.8","4","500","2.16","31.668","57.8421052631579","238.7846889952153","39.89473684210526","17.94736842105263","175.03827751196172","63.74641148325359","10.842105263157896","49.92822966507177"
"4812","false","3","0.4","2","500","40","3","0.3","1","0.8","4","500","1.7","31.816","43.5","234.91063829787234","29.45","14.05","166.99574468085106","67.91489361702128","8.8","55.31063829787234"
"4809","false","3","0.4","2","500","40","3","0.3","1","0.8","2","500","2.524","26.102","61.095238095238095","269.4214285714286","37.57142857142857","23.523809523809526","142.2","127.22142857142858","17.047619047619047","89.93571428571428"
"4810","false","3","0.4","2","500","40","3","0.3","1","0.8","2","500","2.148","26.164","64.17647058823529","270.4407894736842","37.76470588235294","26.41176470588235","140.44078947368422","130","17.352941176470587","90.21052631578948"
"4817","false","3","0.4","2","500","40","3","0.3","1","0.8","4","500","2.726","30.848","57.791666666666664","248.25339366515837","40.666666666666664","17.125","178.97285067873304","69.28054298642535","11.333333333333334","54.457013574660635"
"4814","false","3","0.4","2","500","40","3","0.3","1","0.8","4","500","4.026","30.172","70.8","261.5778894472362","54","16.8","193.69346733668343","67.88442211055276","14.066666666666666","55.472361809045225"
"4813","false","3","0.4","2","500","40","3","0.3","1","0.8","4","500","3.65","31.156","68.27586206896552","255.70506912442397","49.51724137931034","18.75862068965517","187.0184331797235","68.68663594470046","13.206896551724139","57.82027649769585"
"4815","false","3","0.4","2","500","40","3","0.3","1","0.8","4","500","1.794","31.652","48.21052631578947","234.40758293838863","34.05263157894737","14.157894736842104","166.3175355450237","68.09004739336493","9.473684210526315","54.40284360189573"
"4816","false","3","0.4","2","500","40","3","0.3","1","0.8","4","500","1.82","32.044","48.89473684210526","248.0698689956332","32","16.894736842105264","178.50218340611355","69.56768558951966","10.842105263157896","56.14410480349345"
"4818","false","3","0.4","2","500","40","3","0.3","1","0.8","4","500","1.7","31.756","43.5","245.56190476190477","28.5","15","175.25238095238095","70.30952380952381","9.8","56.4"
"4821","false","3","0.4","2","500","40","3","0.3","1","0.8","6","500","1.618","30.466","48.588235294117645","236.64851485148515","35.8235294117647","12.764705882352942","186.57920792079207","50.06930693069307","9.117647058823529","40.42079207920792"
"4819","false","3","0.4","2","500","40","3","0.3","1","0.8","4","500","2.346","31.042","52.041666666666664","243.9392523364486","36.791666666666664","15.25","172.69158878504672","71.24766355140187","9.541666666666666","57.18691588785047"
"4822","false","3","0.4","2","500","40","3","0.3","1","0.8","6","500","1.292","30.88","40.294117647058826","233.7478260869565","30.058823529411764","10.235294117647058","182.9608695652174","50.78695652173913","7.411764705882353","45.34347826086957"
"4820","false","3","0.4","2","500","40","3","0.3","1","0.8","4","500","1.542","32.044","56.07142857142857","237.1140350877193","40.5","15.571428571428571","169.3201754385965","67.79385964912281","11.571428571428571","55.35526315789474"
"4824","false","3","0.4","2","500","40","3","0.3","1","0.8","6","500","1.78","30.662","42.45454545454545","247.5","32","10.454545454545455","196.20555555555555","51.294444444444444","7.318181818181818","43.266666666666666"
"4823","false","3","0.4","2","500","40","3","0.3","1","0.8","6","500","2.836","29.948","53.44827586206897","246.218009478673","43.89655172413793","9.551724137931034","197.97630331753555","48.241706161137444","7.344827586206897","39.843601895734594"
"4825","false","3","0.4","2","500","40","3","0.3","1","0.8","6","500","1.912","30.378","48.8","250.57327586206895","36.95","11.85","194.3706896551724","56.202586206896555","9.05","44.297413793103445"
"4827","false","3","0.4","2","500","40","3","0.3","1","0.8","6","500","1.938","30.312","45.04545454545455","217.22513089005236","31.818181818181817","13.227272727272727","170.82198952879583","46.403141361256544","8.772727272727273","35.43455497382199"
"4826","false","3","0.4","2","500","40","3","0.3","1","0.8","6","500","2.268","30.274","52.59090909090909","254.61340206185568","41","11.590909090909092","198.08247422680412","56.53092783505155","9.409090909090908","46.72164948453608"
"4828","false","3","0.4","2","500","40","3","0.3","1","0.8","6","500","2.296","30.506","49.958333333333336","236.44700460829492","38.625","11.333333333333334","187.52534562211983","48.92165898617512","8.291666666666666","42.78341013824885"
"4829","false","3","0.4","2","500","40","3","0.3","1","0.8","6","500","2.234","30.002","47.541666666666664","240.57746478873239","33.125","14.416666666666666","190.6244131455399","49.95305164319249","10.416666666666666","42.478873239436616"
"4830","false","3","0.4","2","500","40","3","0.3","1","0.8","6","500","1.14","30.706","34.529411764705884","220.38659793814432","24.705882352941178","9.823529411764707","169.13917525773195","51.24742268041237","5.294117647058823","39.06701030927835"
"4831","false","3","0.4","2","500","40","3","0.3","1","1","2","500","2.334","27.336","73.9375","264.72549019607845","49.375","24.5625","140.83006535947712","123.89542483660131","19.9375","89.88888888888889"
